Tamanho amostral,kind,Medidas,Valores,data_set,species,type
24,petal_width,IC (95%),0.04489580369132348,iris,setosa,dispersao
24,petal_width,IC (99%),0.06092723663851897,iris,setosa,dispersao
24,petal_width,CV (%),42.52876264569559,iris,setosa,cv
25,petal_width,Média,0.248,iris,setosa,central
25,petal_width,Mediana,0.2,iris,setosa,central
25,petal_width,Desvio Padrão,0.10456258094238748,iris,setosa,dispersao
25,petal_width,IC (90%),0.03577884919268195,iris,setosa,dispersao
25,petal_width,IC (95%),0.0431613120814214,iris,setosa,dispersao
25,petal_width,IC (99%),0.05849104267175349,iris,setosa,dispersao
25,petal_width,CV (%),42.16233102515624,iris,setosa,cv
26,petal_width,Média,0.24615384615384617,iris,setosa,central
26,petal_width,Mediana,0.2,iris,setosa,central
26,petal_width,Desvio Padrão,0.10288155998338762,iris,setosa,dispersao
26,petal_width,IC (90%),0.034464701639273065,iris,setosa,dispersao
26,petal_width,IC (95%),0.0415547613787989,iris,setosa,dispersao
26,petal_width,IC (99%),0.056241350734206524,iris,setosa,dispersao
26,petal_width,CV (%),41.79563374325122,iris,setosa,cv
27,petal_width,Média,0.2518518518518519,iris,setosa,central
27,petal_width,Mediana,0.2,iris,setosa,central
27,petal_width,Desvio Padrão,0.10513862779269592,iris,setosa,dispersao
27,petal_width,IC (90%),0.03451136784180647,iris,setosa,dispersao
27,petal_width,IC (95%),0.04159145594382491,iris,setosa,dispersao
27,petal_width,IC (99%),0.05622433856735187,iris,setosa,dispersao
27,petal_width,CV (%),41.746219858864556,iris,setosa,cv
28,petal_width,Média,0.25000000000000006,iris,setosa,central
28,petal_width,Mediana,0.2,iris,setosa,central
28,petal_width,Desvio Padrão,0.10363754503432017,iris,setosa,dispersao
28,petal_width,IC (90%),0.033360019942489334,iris,setosa,dispersao
28,petal_width,IC (95%),0.04018644470952819,iris,setosa,dispersao
28,petal_width,IC (99%),0.054265640641217264,iris,setosa,dispersao
28,petal_width,CV (%),41.45501801372806,iris,setosa,cv
29,petal_width,Média,0.24827586206896554,iris,setosa,central
29,petal_width,Mediana,0.2,iris,setosa,central
29,petal_width,Desvio Padrão,0.10219270890672477,iris,setosa,dispersao
29,petal_width,IC (90%),0.032281867798613695,iris,setosa,dispersao
29,petal_width,IC (95%),0.03887202755366091,iris,setosa,dispersao
29,petal_width,IC (99%),0.05243762927546763,iris,setosa,dispersao
29,petal_width,CV (%),41.16095219854192,iris,setosa,cv
30,petal_width,Média,0.2466666666666667,iris,setosa,central
30,petal_width,Mediana,0.2,iris,setosa,central
30,petal_width,Desvio Padrão,0.10080138659874617,iris,setosa,dispersao
30,petal_width,IC (90%),0.03127027688290264,iris,setosa,dispersao
30,petal_width,IC (95%),0.037639856349697506,iris,setosa,dispersao
30,petal_width,IC (99%),0.05072778494951563,iris,setosa,dispersao
30,petal_width,CV (%),40.86542699949168,iris,setosa,cv
31,petal_width,Média,0.2451612903225807,iris,setosa,central
31,petal_width,Mediana,0.2,iris,setosa,central
31,petal_width,Desvio Padrão,0.09946091251481443,iris,setosa,dispersao
31,petal_width,IC (90%),0.030319371713339534,iris,setosa,dispersao
31,petal_width,IC (95%),0.036482557247510046,iris,setosa,dispersao
31,petal_width,IC (99%),0.049125117244819105,iris,setosa,dispersao
31,petal_width,CV (%),40.569582736305875,iris,setosa,cv
32,petal_width,Média,0.25,iris,setosa,central
32,petal_width,Mediana,0.2,iris,setosa,central
32,petal_width,Desvio Padrão,0.1016001016001524,iris,setosa,dispersao
32,petal_width,IC (90%),0.030452416421496258,iris,setosa,dispersao
32,petal_width,IC (95%),0.036630742852769536,iris,setosa,dispersao
32,petal_width,IC (99%),0.04928444776889527,iris,setosa,dispersao
32,petal_width,CV (%),40.64004064006096,iris,setosa,cv
33,petal_width,Média,0.24545454545454545,iris,setosa,central
33,petal_width,Mediana,0.2,iris,setosa,central
33,petal_width,Desvio Padrão,0.10335288182638247,iris,setosa,dispersao
33,petal_width,IC (90%),0.030475476340195574,iris,setosa,dispersao
33,petal_width,IC (95%),0.03664733837687748,iris,setosa,dispersao
33,petal_width,IC (99%),0.04926919078246976,iris,setosa,dispersao
33,petal_width,CV (%),42.10672963297064,iris,setosa,cv
34,petal_width,Média,0.2441176470588235,iris,setosa,central
34,petal_width,Mediana,0.2,iris,setosa,central
34,petal_width,Desvio Padrão,0.10207298776199086,iris,setosa,dispersao
34,petal_width,IC (90%),0.029625398340422552,iris,setosa,dispersao
34,petal_width,IC (95%),0.03561494912035098,iris,setosa,dispersao
34,petal_width,IC (99%),0.04784702708856875,iris,setosa,dispersao
34,petal_width,CV (%),41.81303113141795,iris,setosa,cv
35,petal_width,Média,0.2428571428571428,iris,setosa,central
35,petal_width,Mediana,0.2,iris,setosa,central
35,petal_width,Desvio Padrão,0.10083683467310324,iris,setosa,dispersao
35,petal_width,IC (90%),0.028821019217284347,iris,setosa,dispersao
35,petal_width,IC (95%),0.0346386646418798,iris,setosa,dispersao
35,petal_width,IC (99%),0.04650421593388067,iris,setosa,dispersao
35,petal_width,CV (%),41.521049571277814,iris,setosa,cv
36,petal_width,Média,0.24166666666666659,iris,setosa,central
36,petal_width,Mediana,0.2,iris,setosa,central
36,petal_width,Desvio Padrão,0.0996422170998389,iris,setosa,dispersao
36,petal_width,IC (90%),0.028058790877294276,iris,setosa,dispersao
36,petal_width,IC (95%),0.033714075820470805,iris,setosa,dispersao
36,petal_width,IC (99%),0.045234337976270474,iris,setosa,dispersao
36,petal_width,CV (%),41.23126224820922,iris,setosa,cv
37,petal_width,Média,0.24054054054054044,iris,setosa,central
37,petal_width,Mediana,0.2,iris,setosa,central
37,petal_width,Desvio Padrão,0.09848705346236987,iris,setosa,dispersao
37,petal_width,IC (90%),0.02733551837281547,iris,setosa,dispersao
37,petal_width,IC (95%),0.032837218501686354,iris,setosa,dispersao
37,petal_width,IC (99%),0.04403164300022225,iris,setosa,dispersao
37,petal_width,CV (%),40.94405593379423,iris,setosa,cv
38,petal_width,Média,0.2368421052631578,iris,setosa,central
38,petal_width,Mediana,0.2,iris,setosa,central
38,petal_width,Desvio Padrão,0.09978640061050119,iris,setosa,dispersao
38,petal_width,IC (90%),0.027309813945568834,iris,setosa,dispersao
38,petal_width,IC (95%),0.032798973711438174,iris,setosa,dispersao
38,petal_width,IC (99%),0.04395565618716233,iris,setosa,dispersao
38,petal_width,CV (%),42.13203581332274,iris,setosa,cv
39,petal_width,Média,0.23589743589743578,iris,setosa,central
39,petal_width,Mediana,0.2,iris,setosa,central
39,petal_width,Desvio Padrão,0.09864124120740055,iris,setosa,dispersao
39,petal_width,IC (90%),0.0266300550238425,iris,setosa,dispersao
39,petal_width,IC (95%),0.03197579136741479,iris,setosa,dispersao
39,petal_width,IC (99%),0.04282970267190848,iris,setosa,dispersao
39,petal_width,CV (%),41.81530877270243,iris,setosa,cv
40,petal_width,Média,0.23500000000000001,iris,setosa,central
40,petal_width,Mediana,0.2,iris,setosa,central
40,petal_width,Desvio Padrão,0.09753368911725073,iris,setosa,dispersao
40,petal_width,IC (90%),0.025983184237164666,iris,setosa,dispersao
40,petal_width,IC (95%),0.031192786934926983,iris,setosa,dispersao
40,petal_width,IC (99%),0.04175989444640541,iris,setosa,dispersao
40,petal_width,CV (%),41.503697496702436,iris,setosa,cv
41,petal_width,Média,0.23658536585365855,iris,setosa,central
41,petal_width,Mediana,0.2,iris,setosa,central
41,petal_width,Desvio Padrão,0.09684032621014764,iris,setosa,dispersao
41,petal_width,IC (90%),0.025466424699162108,iris,setosa,dispersao
41,petal_width,IC (95%),0.0305665784587426,iris,setosa,dispersao
41,petal_width,IC (99%),0.04090202032145559,iris,setosa,dispersao
41,petal_width,CV (%),40.93250901666034,iris,setosa,cv
42,petal_width,Média,0.23809523809523814,iris,setosa,central
42,petal_width,Mediana,0.2,iris,setosa,central
42,petal_width,Desvio Padrão,0.09615125521390878,iris,setosa,dispersao
42,petal_width,IC (90%),0.024967953454945516,iris,setosa,dispersao
42,petal_width,IC (95%),0.0299628403109181,iris,setosa,dispersao
42,petal_width,IC (99%),0.04007597047714359,iris,setosa,dispersao
42,petal_width,CV (%),40.38352718984168,iris,setosa,cv
43,petal_width,Média,0.23720930232558143,iris,setosa,central
43,petal_width,Mediana,0.2,iris,setosa,central
43,petal_width,Desvio Padrão,0.09517716766504326,iris,setosa,dispersao
43,petal_width,IC (90%),0.024412498995284637,iris,setosa,dispersao
43,petal_width,IC (95%),0.02929120865325916,iris,setosa,dispersao
43,petal_width,IC (99%),0.03916076328059465,iris,setosa,dispersao
43,petal_width,CV (%),40.12370793722412,iris,setosa,cv
44,petal_width,Média,0.24545454545454548,iris,setosa,central
44,petal_width,Mediana,0.2,iris,setosa,central
44,petal_width,Desvio Padrão,0.10880865529557124,iris,setosa,dispersao
44,petal_width,IC (90%),0.027575480207581247,iris,setosa,dispersao
44,petal_width,IC (95%),0.03308085473338103,iris,setosa,dispersao
44,petal_width,IC (99%),0.044209166193626075,iris,setosa,dispersao
44,petal_width,CV (%),44.329452157454945,iris,setosa,cv
45,petal_width,Média,0.2488888888888889,iris,setosa,central
45,petal_width,Mediana,0.2,iris,setosa,central
45,petal_width,Desvio Padrão,0.11000459127241054,iris,setosa,dispersao
45,petal_width,IC (90%),0.0275532785740521,iris,setosa,dispersao
45,petal_width,IC (95%),0.033049037868075455,iris,setosa,dispersao
45,petal_width,IC (99%),0.04414936892039432,iris,setosa,dispersao
45,petal_width,CV (%),44.19827327909352,iris,setosa,cv
46,petal_width,Média,0.25000000000000006,iris,setosa,central
46,petal_width,Mediana,0.2,iris,setosa,central
46,petal_width,Desvio Padrão,0.10903618155864082,iris,setosa,dispersao
46,petal_width,IC (90%),0.026999327729242007,iris,setosa,dispersao
46,petal_width,IC (95%),0.03237974897903161,iris,setosa,dispersao
46,petal_width,IC (99%),0.0432391348134907,iris,setosa,dispersao
46,petal_width,CV (%),43.61447262345632,iris,setosa,cv
47,petal_width,Média,0.24893617021276598,iris,setosa,central
47,petal_width,Mediana,0.2,iris,setosa,central
47,petal_width,Desvio Padrão,0.10809082418027166,iris,setosa,dispersao
47,petal_width,IC (90%),0.026466879983308416,iris,setosa,dispersao
47,petal_width,IC (95%),0.031736654858823085,iris,setosa,dispersao
47,petal_width,IC (99%),0.04236524735989185,iris,setosa,dispersao
47,petal_width,CV (%),43.421100311733056,iris,setosa,cv
48,petal_width,Média,0.24791666666666667,iris,setosa,central
48,petal_width,Mediana,0.2,iris,setosa,central
48,petal_width,Desvio Padrão,0.1071677613744646,iris,setosa,dispersao
48,petal_width,IC (90%),0.025954730893303267,iris,setosa,dispersao
48,petal_width,IC (95%),0.031118274076009735,iris,setosa,dispersao
48,petal_width,IC (99%),0.041525602856854575,iris,setosa,dispersao
48,petal_width,CV (%),43.22733231911177,iris,setosa,cv
49,petal_width,Média,0.24693877551020407,iris,setosa,central
49,petal_width,Mediana,0.2,iris,setosa,central
49,petal_width,Desvio Padrão,0.10626625525914951,iris,setosa,dispersao
49,petal_width,IC (90%),0.025461762067051086,iris,setosa,dispersao
49,petal_width,IC (95%),0.03052323229649856,iris,setosa,dispersao
49,petal_width,IC (99%),0.04071825396928717,iris,setosa,dispersao
49,petal_width,CV (%),43.033442212382866,iris,setosa,cv
50,petal_width,Média,0.24599999999999997,iris,setosa,central
50,petal_width,Mediana,0.2,iris,setosa,central
50,petal_width,Desvio Padrão,0.10538558938004565,iris,setosa,dispersao
50,petal_width,IC (90%),0.024986933879143962,iris,setosa,dispersao
50,petal_width,IC (95%),0.029950253077026742,iris,setosa,dispersao
50,petal_width,IC (99%),0.03994139580693227,iris,setosa,dispersao
50,petal_width,CV (%),42.83967047969336,iris,setosa,cv
1,sepal_length,Média,6.3,iris,virginica,central
1,sepal_length,Mediana,6.3,iris,virginica,central
1,sepal_length,Desvio Padrão,0.0,iris,virginica,dispersao
1,sepal_length,IC (90%),0.0,iris,virginica,dispersao
1,sepal_length,IC (95%),0.0,iris,virginica,dispersao
1,sepal_length,IC (99%),0.0,iris,virginica,dispersao
1,sepal_length,CV (%),0.0,iris,virginica,cv
2,sepal_length,Média,6.05,iris,virginica,central
2,sepal_length,Mediana,6.05,iris,virginica,central
2,sepal_length,Desvio Padrão,0.3535533905932738,iris,virginica,dispersao
2,sepal_length,IC (90%),1.5784378787002329,iris,virginica,dispersao
2,sepal_length,IC (95%),3.1765511841080234,iris,virginica,dispersao
2,sepal_length,IC (99%),15.9141852907185,iris,virginica,dispersao
2,sepal_length,CV (%),5.843857695756592,iris,virginica,cv
3,sepal_length,Média,6.3999999999999995,iris,virginica,central
3,sepal_length,Mediana,6.3,iris,virginica,central
3,sepal_length,Desvio Padrão,0.6557438524302001,iris,virginica,dispersao
3,sepal_length,IC (90%),1.1054886987931598,iris,virginica,dispersao
3,sepal_length,IC (95%),1.6289580331315647,iris,virginica,dispersao
3,sepal_length,IC (99%),3.757484992296849,iris,virginica,dispersao
3,sepal_length,CV (%),10.245997694221876,iris,virginica,cv
4,sepal_length,Média,6.375,iris,virginica,central
4,sepal_length,Mediana,6.3,iris,virginica,central
4,sepal_length,Desvio Padrão,0.5377421934967225,iris,virginica,dispersao
4,sepal_length,IC (90%),0.6327514077626576,iris,virginica,dispersao
4,sepal_length,IC (95%),0.8556678284445498,iris,virginica,dispersao
4,sepal_length,IC (99%),1.5704516894332141,iris,virginica,dispersao
4,sepal_length,CV (%),8.435171662693687,iris,virginica,cv
5,sepal_length,Média,6.4,iris,virginica,central
5,sepal_length,Mediana,6.3,iris,virginica,central
5,sepal_length,Desvio Padrão,0.4690415759823429,iris,virginica,dispersao
5,sepal_length,IC (90%),0.44717995344171174,iris,virginica,dispersao
5,sepal_length,IC (95%),0.5823920385580317,iris,virginica,dispersao
5,sepal_length,IC (99%),0.9657630877911616,iris,virginica,dispersao
5,sepal_length,CV (%),7.328774624724108,iris,virginica,cv
6,sepal_length,Média,6.6000000000000005,iris,virginica,central
6,sepal_length,Mediana,6.4,iris,virginica,central
6,sepal_length,Desvio Padrão,0.6449806198638838,iris,virginica,dispersao
6,sepal_length,IC (90%),0.5305868915307829,iris,virginica,dispersao
6,sepal_length,IC (95%),0.6768656497849947,iris,virginica,dispersao
6,sepal_length,IC (99%),1.0617125826213154,iris,virginica,dispersao
6,sepal_length,CV (%),9.772433634301269,iris,virginica,cv
7,sepal_length,Média,6.357142857142857,iris,virginica,central
7,sepal_length,Mediana,6.3,iris,virginica,central
7,sepal_length,Desvio Padrão,0.871506631944823,iris,virginica,dispersao
7,sepal_length,IC (90%),0.6400807567757704,iris,virginica,dispersao
7,sepal_length,IC (95%),0.8060092024099754,iris,virginica,dispersao
7,sepal_length,IC (99%),1.221221395423831,iris,virginica,dispersao
7,sepal_length,CV (%),13.709093086772498,iris,virginica,cv
8,sepal_length,Média,6.475,iris,virginica,central
8,sepal_length,Mediana,6.4,iris,virginica,central
8,sepal_length,Desvio Padrão,0.873007936471861,iris,virginica,dispersao
8,sepal_length,IC (90%),0.5847710001143223,iris,virginica,dispersao
8,sepal_length,IC (95%),0.7298528994594707,iris,virginica,dispersao
8,sepal_length,IC (99%),1.0801327230277693,iris,virginica,dispersao
8,sepal_length,CV (%),13.482748053619476,iris,virginica,cv
9,sepal_length,Média,6.5,iris,virginica,central
9,sepal_length,Mediana,6.5,iris,virginica,central
9,sepal_length,Desvio Padrão,0.820060973342836,iris,virginica,dispersao
9,sepal_length,IC (90%),0.5083142578762475,iris,virginica,dispersao
9,sepal_length,IC (95%),0.6303546651693568,iris,virginica,dispersao
9,sepal_length,IC (99%),0.9172074002918285,iris,virginica,dispersao
9,sepal_length,CV (%),12.616322666812861,iris,virginica,cv
10,sepal_length,Média,6.57,iris,virginica,central
10,sepal_length,Mediana,6.6,iris,virginica,central
10,sepal_length,Desvio Padrão,0.8042249547096743,iris,virginica,dispersao
10,sepal_length,IC (90%),0.4661940928876527,iris,virginica,dispersao
10,sepal_length,IC (95%),0.5753078752909601,iris,virginica,dispersao
10,sepal_length,IC (99%),0.8264925234492172,iris,virginica,dispersao
10,sepal_length,CV (%),12.240866890558207,iris,virginica,cv
11,sepal_length,Média,6.5636363636363635,iris,virginica,central
11,sepal_length,Mediana,6.5,iris,virginica,central
11,sepal_length,Desvio Padrão,0.7632466538056059,iris,virginica,dispersao
11,sepal_length,IC (90%),0.417097192049212,iris,virginica,dispersao
11,sepal_length,IC (95%),0.5127560789878406,iris,virginica,dispersao
11,sepal_length,IC (99%),0.7293368744193459,iris,virginica,dispersao
11,sepal_length,CV (%),11.628411623077099,iris,virginica,cv
12,sepal_length,Média,6.550000000000001,iris,virginica,central
12,sepal_length,Mediana,6.5,iris,virginica,central
12,sepal_length,Desvio Padrão,0.7292586522065966,iris,virginica,dispersao
12,sepal_length,IC (90%),0.3780675880531424,iris,virginica,dispersao
12,sepal_length,IC (95%),0.46334884183383956,iris,virginica,dispersao
12,sepal_length,IC (99%),0.6538307831238436,iris,virginica,dispersao
12,sepal_length,CV (%),11.133719881016741,iris,virginica,cv
13,sepal_length,Média,6.56923076923077,iris,virginica,central
13,sepal_length,Mediana,6.5,iris,virginica,central
13,sepal_length,Desvio Padrão,0.7016464154456232,iris,virginica,dispersao
13,sepal_length,IC (90%),0.34683619207541183,iris,virginica,dispersao
13,sepal_length,IC (95%),0.42400068534971547,iris,virginica,dispersao
13,sepal_length,IC (99%),0.5944186032183139,iris,virginica,dispersao
13,sepal_length,CV (%),10.680800235120728,iris,virginica,cv
14,sepal_length,Média,6.507142857142858,iris,virginica,central
14,sepal_length,Mediana,6.5,iris,virginica,central
14,sepal_length,Desvio Padrão,0.7130263623503645,iris,virginica,dispersao
14,sepal_length,IC (90%),0.3374767026421851,iris,virginica,dispersao
14,sepal_length,IC (95%),0.4116891647795347,iris,virginica,dispersao
14,sepal_length,IC (99%),0.5740322700055189,iris,virginica,dispersao
14,sepal_length,CV (%),10.957595030631287,iris,virginica,cv
15,sepal_length,Média,6.46,iris,virginica,central
15,sepal_length,Mediana,6.5,iris,virginica,central
